Ym, Pr, L, W, F1, F2, F3, F4, Displacement
144560.29264807358,0.40075335258431455,8797.501743700106,1438.5606713398834,8529205.751603879,3703402.833626255,2773490.646983948,3273111.87297994,40.32924755988016
321372.9491281882,0.1879941770128308,8535.580836408235,1918.0857407569313,1669607.671908244,4014681.699836071,3484991.4765442256,4371093.69010145,2.8557167805992245
61602.46723091492,0.1527532413950461,8431.199371112758,1477.1281803367647,9574083.439428076,3934198.72704757,8494029.03653203,1415874.4115915454,80.75723622047748
119244.98941856131,0.2008294693284699,9379.853104114063,1057.0695349712983,8164050.05293881,4321963.596752513,9266903.26410707,3203517.0113482163,187.30779953018506
350499.1790714242,0.18358038598334125,9181.712956919804,1010.7078990262203,3915190.073591563,1504667.122501596,5349096.931651088,4128767.863260812,34.58536175633414
490220.951565745,0.22469696948195134,8491.580480943569,1459.0811737137756,9010849.177309718,1620516.6412223799,9524527.681868138,2722487.7947284365,10.14174017970368
461984.5292983774,0.2097421710747589,8100.023349304826,1831.3017387554908,4061268.1445648465,2111662.883111657,4993007.101328535,2088444.6285003687,1.8079470167350038
377121.92294362694,0.40379794920987433,8659.698327737964,1039.216556245758,6730067.352811423,3014040.624985832,1486977.6605865306,1257332.389331148,41.37622449718678
159864.42505570716,0.2891374483077673,9482.359153428999,1459.617807345081,7133376.470043651,2375349.6202671276,9431301.205492815,2577540.05011708,33.62305057817479
228624.70805511484,0.21239183213521384,9690.774793978628,1182.7659182412126,3320406.9565189965,2653403.584836139,3750322.0810240484,1927406.2576128724,31.618565270462543
441131.98814984853,0.31986358919953967,9298.045829939561,1484.3679159130875,8621993.482538404,3543776.93855881,4921882.978208771,2227866.573202723,13.439941651499085
404922.86891910044,0.3673586463457026,9424.26177839177,1220.1178417305773,7999389.146505816,4410708.55178473,5557929.768225661,4879347.782465884,32.77985716605397
486925.9915404484,0.296597218958794,8595.911855686258,1812.3686429655977,6529628.6993465265,4466492.622194082,7041300.4914102275,3704869.040746138,3.6485197168764216
100401.41630795304,0.2518526724628045,9531.404102333807,1761.1312621497486,1243330.8583669013,4686217.124524798,8733833.532482062,4637301.561148815,12.71047332974268
342733.3192778772,0.19161566449562142,9542.328034228902,1995.8282868734395,1814499.0363265509,1508815.4781840493,6034354.1744785225,4150264.621229727,1.3772187733267398
113489.32410864324,0.3593213663205793,8966.55353424486,1575.7953943044654,2015380.0186905325,1841409.6344540312,2847318.4973698985,2283124.4023185708,10.861475763968219
128109.53398029329,0.12558809610701802,8389.114386450554,1184.4046226635262,6360452.401965024,1465033.863511984,7814486.503222483,4408493.16775493,60.7036196337912
197596.43685278288,0.14463415776062208,8773.016593091306,1052.565457102676,2176997.213394218,3164782.5801778426,1876172.123338117,1336732.9168612042,41.40952002259384
425834.31548616075,0.19324389210254855,9305.510603093579,1790.6127911312046,4573591.490102585,4305390.071911011,3770109.7337030033,1771167.6446701903,4.42934134583247
440991.29326318315,0.15105071372208836,9147.22215314921,1634.5073673201678,9846541.102729572,2620488.5872667143,1471878.8123896965,3712582.5901800357,10.501257097752632
446690.2145014646,0.3098694756961164,8142.921570209474,1353.0941019272477,8005209.567891443,1197371.2486328215,2501588.881077455,1297510.3945991732,11.559239794609375
222734.274818615,0.14213857301283045,9581.179063477271,1064.628660877455,4622634.806102822,2448006.1639376525,8783102.71705161,3397149.0019234284,57.677733627099116
99181.07451963043,0.17550126908988473,9256.62106117977,1777.1020707467444,9323070.01228796,3233075.717203388,3292941.105832323,4561562.440598193,33.46385797518869
296279.91251369147,0.17928773525389888,9392.291738128355,1277.915716058238,2274965.6221437166,3377737.843673398,6648300.664165326,3632801.195558705,13.610598241821188
83932.71680854769,0.3137793364179721,9930.330157786668,1835.7876444504532,7267533.234175425,1639869.3803192442,4202187.386153474,2083628.8522187814,30.660635195815825
335356.6616066356,0.17317601139993666,8031.848567758289,1323.8438012482477,7417357.163441814,1104853.3234457504,5514841.811379154,2231166.654866173,15.20115143151518
460598.80862782407,0.37325682386040526,9264.13520170258,1668.5229954055649,5275576.960557819,3865640.3566520284,8403943.528576786,3815310.0827550474,5.135588593639974
377542.37785794504,0.11980102395448569,8003.767261760245,1482.5749687575662,3101806.2475719145,1572304.9962564805,8503253.374252986,1417452.2898042933,3.822848943461015
339078.6570646375,0.16033260617169331,9405.770004088301,1022.8918582513686,4853437.685511973,4349989.578821031,6814489.707946152,1718158.8508166545,49.04977273809126
315486.37932225276,0.1831284120356486,8635.736286941858,1914.295933004943,5252081.326871546,4340948.176363729,1713346.8564943443,1161617.5227887311,4.284761718978665
444527.4021206616,0.15066877188050629,8383.390033421192,1337.3036709445978,1441598.8170201168,2748397.2292104336,7018329.33011761,3263418.11249534,3.365502847948231
151233.78578602115,0.14315333614782463,8442.553259861977,1730.361817819055,7408589.235276556,1100579.6349989295,9211603.556996813,4223771.74153672,13.853786873530284
433224.1778539637,0.37760373484424226,9565.175516008054,1048.615214654245,1129038.805658609,3803208.637887802,8062101.8582243575,1392606.1486730634,11.299197627238849
398088.4370397547,0.4298211454013555,9288.15294098842,1017.335924697798,2747141.5016790098,1340129.0516356253,1551557.2068988893,2549538.532225064,22.967849644744717
303756.32102974725,0.44073912363322676,9521.7841252791,1652.6541442054904,3485570.981975267,2618823.9855985898,8235808.572219396,2368336.13028266,5.269805349538254
496831.8699498223,0.19863888411784178,8664.42612605879,1718.1271319665627,1581281.1209613448,2145400.9743149886,3897815.8904320793,1489052.3697030596,1.2593526516051807
62892.60928099051,0.13449705791206507,9467.914193714523,1661.852695166841,3634408.737655125,4615011.702177142,1708634.7482556244,3239249.445382579,46.57541898508375
226104.0387509948,0.28240119602382496,8517.714150107528,1077.651971221125,6776419.404036716,2648026.6342891622,1916819.1885910537,2618959.2255962063,59.505932708764426
479359.9064571971,0.14052201254804866,8335.52880074794,1568.0941670235338,5007394.0330190435,3815413.8114216016,6223468.479712739,1510184.2429451062,4.482355714813919
425721.1063886965,0.4051779381034827,9168.584625656644,1715.6348049907556,8505054.488199713,2527755.3482975615,1215993.3752022723,1802181.936148675,7.451844026903676
362828.7028396699,0.2789330263518699,9157.707303203752,1844.7022538848125,5452585.8938641,3646110.275991106,8085502.596574566,1622828.771689,4.210679844932882
346363.33626515773,0.1722235700776522,9711.56185835547,1415.6912833177603,2472844.9848975204,1785805.7090054639,3138094.819717238,1358157.014640928,7.276165980748377
76102.6576125907,0.17773095561626326,9550.911130751889,1465.996729549616,7984719.031738689,4369840.682461062,6181671.4450654285,2893470.880014298,86.68863585759092
265211.46844344726,0.3891873283321594,9350.747584172213,1766.3627859726726,3209636.790978577,1653641.4316673744,7045428.208977335,2092683.1530888558,4.110121016537591
344808.8067955344,0.4321407242121058,9932.780817275656,1547.4554112343799,8375020.179037278,4274582.966057921,9503242.76116967,2922150.2462835424,16.74692420865993
469665.64664132247,0.2155428218391713,8623.015192100287,1655.9102175448074,8500574.024540812,1393920.0300893497,4722665.167209944,3027921.998633462,6.414033783569978
311540.16879662167,0.18392671180198536,9915.296319925994,1138.014535572603,6487429.093418239,4158133.0630416623,9586097.413526144,3796767.9862331864,51.03612453460392
77185.77056307512,0.14816298886560247,8098.564085710951,1470.8919331885254,2858434.3054008945,4420339.150305691,3716649.8761137035,2739250.2247293685,30.196058961851296
101394.40205139821,0.39908574767716565,8604.182330439995,1782.6394464530408,7082601.3813330615,1625955.311346997,2916474.4311573277,2280960.3314698893,18.17036313282153
458335.0346533214,0.33730369027404117,9362.7880750355,1606.776994931437,6575697.947101474,2539524.9604067774,4001154.682958412,2218762.9250893444,7.437941705189683
442034.6270270374,0.2683063929844213,8736.291575621466,1518.365017191138,8943623.343131084,3463157.527036295,5469162.485025646,1221234.638989808,10.574823901862386
269078.216917637,0.21991879991400243,8195.636657288587,1225.5430746210213,6648790.683372938,1961217.5217537147,6248153.667939547,1945064.9797925653,24.377893955140998
222343.29390148714,0.2776470655213292,9146.817875652638,1247.519679034496,6067643.601781276,3963842.687478323,3281088.465566438,4522804.339540763,42.672849756509116
204453.1779996921,0.2283024751572176,8160.585673167628,1943.0339238576314,9478577.3914818,3523949.3045320264,6215596.489575117,1976100.2171511594,7.585198962149906
151623.26405816973,0.1935735346544878,8783.243440459326,1469.0497892577914,5298723.095279808,3100004.531900191,4602039.019906535,1314736.6690484602,22.019522348593306
388879.5447427527,0.13921108267169,8380.959582421581,1449.8615475465137,2897747.286040269,4022232.355808592,6485674.3935113745,2556028.1726156296,5.4458098018476555
458054.8943734564,0.43783323532303464,8939.021126596988,1479.7616124144326,4954051.4499832485,3290005.255193472,9169487.11702685,2704996.0028683417,6.460559797310524
168391.74922242356,0.3296070035559706,8616.501257808683,1436.6746121812816,1854568.6318862508,3710749.341488522,1970548.964684696,3902481.9165044716,17.433518751531487
138685.1566152877,0.37788323205805674,9197.22942727082,1697.6851241058198,6878933.516766877,4702844.362949949,8903419.150879093,3166881.4071423607,20.00672937702712
379763.2056248019,0.3403475465167146,8395.111968428671,1224.2682525316666,3221364.88822368,4732456.170735011,5779557.092772029,2932283.680304743,13.323220925418148
246390.31381437744,0.39895752154218334,8636.986341335522,1880.0314186289722,8386595.240465906,4895162.82500807,6866729.817527632,1145697.2255827838,7.470258046694237
480458.73870711,0.2937725113066889,8607.554540363504,1942.6423064832397,2543231.3312530313,4168348.622904599,5151444.8116492815,4658298.2367883315,1.8627043423004628
116232.72607585517,0.3015904393274288,8052.201038331633,1276.1793969212447,3993539.5588646014,2794169.9302447396,2925700.4010493574,4884197.450662231,36.16785278352371
120250.21289233456,0.202146154553193,9149.950303333271,1911.1385690538173,9831734.259727178,4469635.982977293,9616995.31058332,4741651.225351837,20.338561596359266
74710.26996904875,0.11500101447983674,9757.959910586163,1665.3924033490962,7199073.012342314,4267422.435194476,1443931.9186667625,3517822.3727865424,58.761126691121234
322273.241088651,0.3022782153342213,8699.714541749134,1283.0352636208117,6982158.55409739,2937178.8279597624,9992881.112260945,1691947.3166941586,20.952231580735166
196855.29990317518,0.2053247724407673,8873.861578332777,1061.317378423089,4684144.053235626,3001964.4969378673,4518980.295991895,1114531.2525239983,56.12346350798479
305912.04167458904,0.1874788239235679,9463.644385008045,1558.2756184536308,1482191.7546952975,4062366.3582873247,5664994.589920666,1809803.64555138,5.818665889169871
490419.75354510057,0.2997386874036576,9528.302717969007,1225.6774950625056,2278603.484039165,3566206.9289588607,7064938.696436604,1904125.8689441225,8.732560847935732
463025.7504483093,0.2855078531475851,9814.48787304797,1526.515239767862,9001097.633143205,2438082.920204184,2141221.3447223287,1472103.4510160172,14.120175921425341
157384.91117128986,0.3600546818166873,9806.249313891054,1918.618053673982,2954529.178426085,1075245.2884507314,2036695.0660381978,4618560.900412176,6.611817376638967
431073.7399372108,0.27815941280350753,8004.814215679411,1222.7986551275135,5098807.943811266,3262053.540024962,1618673.0732569476,1725205.8893034123,12.952723081584042
340184.99242772977,0.4116757515574776,8353.39427101314,1557.3439338447606,8684750.968560582,4774159.604400726,8315654.877006656,2286853.444129925,10.369471007814237
175268.14179822378,0.13958496695302364,9137.444942416812,1893.486328321781,6764485.703366905,1989815.7742456822,1366378.5835733295,4832627.887431189,10.714935966089577
253321.42469451152,0.20947221090024293,8080.47748779875,1876.5801448828825,1256456.4391364863,2604718.97487784,4692871.693286903,1200306.4966835345,1.2944646201770058
316023.4966373382,0.17678505794817567,8366.026442234855,1607.0253970236101,8088042.266141666,3326710.008576235,5708061.158552365,4037144.574540111,9.840446201768493
355506.97046276834,0.36193608279558886,8322.27077104116,1809.0729816577839,6222237.875327636,4611776.714255001,1232020.625461513,1159687.5420069858,4.756527316025842
368165.73303232534,0.16459474240200722,9775.261914580733,1900.1521597423116,5287255.35721265,2274240.0262296074,2804126.943652542,2167613.2774897944,4.593329454000551
348732.7781204977,0.21483199428395272,9555.156474765829,1356.8909253094,3022490.7730324958,4815494.532716909,3681823.7511443114,2366806.012441799,15.850837306432743
318740.3147974621,0.13231137107231203,9796.55209591395,1827.75998493813,2324357.316746789,3793195.193522244,3785638.5077334177,3194658.090007824,4.714330622911486
373214.8021769255,0.34243126349520736,8717.447459956491,1286.734744225157,4745883.1091161035,3513969.82239708,5044069.316050973,1160555.0579104763,13.23012136386133
470773.2611848743,0.3139148704348176,8242.443876726988,1842.6256040709345,1103468.4304364086,1010860.5264278414,8517171.467569012,2509148.2107532043,0.7452444949255465
483094.49082854873,0.26415474502135544,8296.723586670329,1232.9014564318713,7164324.4666105285,4292538.406431651,5248927.864078807,1430816.589800233,15.829546593171896
281005.5489354246,0.12282674896477692,8813.123540310422,1256.971240882023,2795936.7141055837,2301188.9702370013,2373860.8131885855,1166102.9426115088,13.327655130190758
164890.48229222157,0.3221236217052267,8704.000796794473,1343.9815177085422,1033267.0794156098,2903872.112855374,7200643.658976909,1447853.0764882867,6.271646647587857
332044.1419447861,0.2755593712317238,9916.777030119874,1836.5380076011543,3701669.0496456674,3051205.3986858646,2222484.0575877363,4305870.227817016,5.673683639893927
251744.27510328274,0.14660240055180906,9333.210602577183,1591.7834212660623,2183347.938901331,3238495.202889486,6408417.863626158,2980728.6277948655,6.089885614368369
218425.21329524176,0.15420620201390756,9592.329927516377,1702.2017484074026,8360827.356035839,3346749.689756075,1963813.1784124621,2623269.5972049786,18.09732566305309
371498.0641780174,0.3755317614963676,8581.575651875792,1457.8572038813513,8531405.492648736,3583426.306503893,2119488.8690588344,3341669.8313535005,14.098373916537327
272818.67736890225,0.14244006271981946,8450.590942514782,1076.8724702751342,2462298.851092209,2949243.2161103575,6049752.075538768,4993813.554017614,23.73706756311506
423147.9520335005,0.1521103489654277,8971.736800655066,1551.0340500257748,4467781.5140661,2890473.716024327,9651828.595652578,2456469.132039053,5.453121406183802
426922.92672139435,0.28352961035312274,8330.632563261224,1496.2888467261068,8579911.812226992,3443501.5219119443,5638216.4047452845,2285416.821858557,9.674377972216096
118708.41963507282,0.36479888777843217,8877.47923855483,1261.9928424260838,5635802.582166361,2992604.6595459464,7091727.312184615,3848598.7820649943,53.984611092737346
230183.64059958188,0.29196781761200263,8384.703057324783,1862.4657333449927,4544644.221500364,3642811.8648213847,7991264.756939165,1520791.8964421344,4.175012334247889
166821.65862585854,0.17671635583034623,8989.216595439935,1844.9706684346932,7362472.71771306,2028965.1653327844,1639207.252968755,4612641.067193441,12.614402350511893
144864.90847171628,0.3921993210679,8925.87325577224,1079.3757008856294,1822372.6981943275,4420923.144094051,2871244.3317033174,2232023.2146788985,63.504355145171736
300322.58155493904,0.2632339672157135,9906.935853506147,1230.4228006705214,1496015.0366159778,3986832.173611984,9467847.55451867,2792295.6682104487,12.052628772761402
480213.54357034125,0.4163866617998433,8777.781615151247,1503.6551096021624,9588669.674464071,3283050.3247527843,2087776.3301214448,3356394.522326591,11.281257535935433
496068.20503217704,0.29984150458290576,9721.147185452981,1945.1553207520483,9029617.253491187,1492924.0108749033,7235675.761787187,1866439.366647504,4.79820564028398
401366.47009188397,0.23416582733386374,8303.353165371454,1270.0948741654317,4001877.6721807076,1065684.7966833229,5383057.218550425,1307328.8983248249,8.913987527921272
394455.9452871208,0.40486207367762594,8318.694380927094,1051.6944483080738,2066344.5025896616,2293911.6816483764,7610982.798199568,1586545.02514885,9.505615155911583
256847.27892735973,0.2954896725153894,9669.233186900723,1096.157396973997,8498007.881591257,1519888.9816969575,4639280.57276625,4043527.362149372,83.2300538728295
158839.79755248298,0.2618150315286339,9630.694080244624,1107.7573260328456,4672733.047534166,4086320.7869656933,6963883.360258774,4621443.68625547,84.60812807278033
250899.78224943875,0.24649436505633354,8229.532442314876,1652.9170206059437,3616921.846563637,4458168.618120471,7946139.471259465,1504490.7716004173,5.123875190214922
315088.7332166469,0.37453446771575594,8645.089615527526,1456.08333739188,5219918.6700691,4889816.549315771,2309865.2355255717,1478926.3464829044,12.696978240435792
307750.70706775493,0.23526779227777353,9385.127300498709,1524.3605115117457,1145037.3854240105,1846831.99450975,2607721.733459047,2508012.8231811095,4.376541554418968
414756.68557867844,0.16187164540504898,8986.758155618845,1096.437679135879,8480704.27805112,2872280.071595249,9877242.609739788,2673509.4491542233,41.43133643822353
249853.89483666382,0.41874770010142903,8707.379246756043,1112.8860474348346,2640540.707605671,4643208.441453414,8541420.727478852,2065390.5848430092,22.676669156260584
493339.36934684974,0.44700227114088253,8062.114847648336,1607.755560287365,4464969.99995874,2072577.2695118568,8678643.628183844,3384874.2890131488,2.83369108030995
250717.77709879293,0.32534929054190487,8276.407921184302,1632.8787286920867,3006034.129567378,4134379.304520976,9466363.378318597,4727384.26327003,5.045002650691177
74415.99713155688,0.3718345419930872,8632.537238049075,1243.4208003380386,2005489.2561408202,4577835.891119789,5103538.085973749,2687145.2803042317,59.57446324986991
72471.56740414779,0.16231496411938426,8682.746335270596,1443.1159394340857,3441723.5416391874,2871858.9850180848,1509962.6496307822,3527796.924524554,42.79813863973643
87977.24678128191,0.1007610441268171,8904.160752702219,1523.7582855866826,1344063.6463525777,3426459.973955738,7617456.835324163,1077480.2578904924,10.228851145568596
253880.19451674973,0.44220890386347633,9175.55135928443,1525.9152634334214,5568926.393952018,2004239.8089507073,9734059.693124777,2482254.641344078,12.349705298208537
173116.61122026877,0.2341144810402477,9874.216836814696,1501.342988150215,6720676.600192156,3142274.686199152,7579109.596206566,1294269.0138433285,30.11326267888785
458978.5798624005,0.3998448404253222,9248.481053764854,1930.3786223238685,8599321.044167122,3456810.44222004,1498913.7861719364,2855460.111464067,4.7315504885934585
155930.76089983596,0.4298950190440508,9655.564352881545,1266.7486080841657,5527415.762221454,2429993.3703303463,2279203.232960216,1190086.8234897426,50.13196949471365
317209.4861468618,0.2013217188918972,8351.56460323897,1543.7325001056543,6583822.074285335,4460693.4343131315,5583706.683110552,4535812.217387646,10.33965383457783
186198.47291942104,0.2659192950163053,8777.579473758367,1274.958747700557,6813276.327866993,1045692.5704520559,4968740.711904453,4845888.421214948,38.13965910796922
142893.55844330715,0.18535627203136446,8792.471548130145,1145.572367633628,5639136.663894431,1306365.8001902616,4514837.321728556,4951975.910180239,65.21981153744619
478553.76191163884,0.2651784149462315,9028.229223574639,1704.2766323397846,8025407.391836354,1240339.2872708351,5759831.810248519,1543484.1558512915,5.994855166427376
341879.4360462393,0.13874620272566626,8915.892911748555,1342.9449628525176,7857608.919070463,4432708.499850508,7828643.082909692,1933578.690139668,21.21559476354599
298542.3805986367,0.23445401972097069,8057.4083351683885,1623.722666886798,1422758.1612118667,2272169.074459517,3714001.1568970047,4224117.544437211,3.038310736688399
439336.99456478225,0.44322368325787553,9754.535549577271,1864.4554230540493,6716449.741330046,3892148.31061045,2413530.6699123736,1822648.572648337,5.3230890075406405
196462.49578899107,0.39388631722115275,8449.077352157788,1270.7518854675632,1010940.6234942004,4544917.5177343115,2025237.5185316366,4939419.026720837,26.089264549076503
65184.648820811446,0.4265681081510876,8806.722340322453,1634.9152990599341,7548747.155038876,2347592.8750561415,7624597.223436328,4067710.41804572,44.75748516561783
73717.6187819427,0.13218132608139394,8375.39199930813,1005.298614411533,1175136.8472464602,2609667.5635497747,9676533.984966924,2539166.7455576425,37.63352269790327
429014.0600607783,0.2768288987740878,9545.313921901039,1995.4323946029494,9409770.504367303,1322372.9974761645,5397228.194270951,3269277.926065146,4.9887974974296165
244483.87345061082,0.34639181382094275,9520.05854792281,1536.3855851024398,4377898.911990424,1699864.5359765105,9459401.755492548,1919058.6167669022,11.491044448495533
275158.3930345855,0.34771804877310875,9149.313661238,1952.400763936852,9435894.69958278,3655187.8708490194,8959957.796049697,4668171.20896408,7.602196553694202
224611.44473893408,0.23981615245330853,9044.277226988253,1643.301558283086,4716035.523205591,3585191.0792451436,8475603.91021676,4713467.011100166,9.711576972145151
251933.41505370516,0.3361273840543687,9959.417228016018,1871.308222057081,1058464.9768560932,4939638.56439927,4667479.934245536,2517055.4021725366,5.616593469641986
199042.81509034225,0.4092371620977783,8202.982688905198,1741.2928715619196,5936872.73236436,4166010.6921354807,6160215.272899744,2666356.116140345,8.050818059787465
304803.8949112827,0.3848645865553594,9028.833453688176,1403.8760325466174,7763215.174537604,3145536.2743479265,5512752.610699575,4271294.262282167,20.0713863411026
263166.64675027254,0.43447465248464345,9912.046024864509,1833.4073007385769,5292220.245606182,2455415.4971819213,7941614.251299041,4699693.3235515095,7.146525534810605
100684.89465959775,0.2006016599567328,8507.916577228401,1016.186334685151,6658880.797270509,1099173.3173854218,9235237.607136449,4290433.960569497,154.83992934324144
331724.71669240843,0.1170567096546353,8942.482482149197,1682.3113526833445,5256248.287683747,4442215.864016719,5798922.716888367,2342116.4291440146,6.854668446496883
192641.37798482343,0.33237642489753455,9371.529029795933,1431.2428786639352,6083527.964266698,2093265.3152537842,3394101.045296215,2502960.631031762,25.88331051082531
165226.93967881505,0.4463286814267231,9790.476660371845,1917.3472942310182,5868550.695207403,3490502.9103232604,4161135.2595762666,1004847.4137277456,10.47913875119993
200699.23003710856,0.3439742201211562,8272.825526812805,1782.8442003246075,4740564.75288797,1455154.1183852633,4150448.5460032877,4551984.107797485,5.778449057022135
407947.3821938199,0.28397773555760863,9178.00565023286,1400.6411123444368,7335755.035439064,2196034.446527941,5363743.567906096,2838464.9185303235,14.807061660829268
432495.47008421156,0.27224234208328324,9403.006969702259,1679.5959012561566,7064640.919002769,2569886.737909776,9050407.790673617,1284216.0566000005,6.961489937967949
98449.0706550791,0.16875940172933546,8803.887164458816,1290.5524196410352,2190889.220834772,1557096.984282527,4486100.475763552,1292119.652532267,22.59255619918649
250236.89197313157,0.23799568986557063,8055.393737221507,1834.716964795979,3057159.856183918,3122552.6814599875,9943134.425680812,4985883.756688708,2.6362286443025007
93589.63950219032,0.2535714659832973,9555.766605375973,1633.731435413294,5716706.93253026,2667238.297621256,4732005.59728725,2432092.706044718,32.10652686107452
124308.47283999337,0.3127222014166206,9797.826494784407,1285.3938305948775,8842336.496834269,2309823.617463393,8178535.42933264,1556524.4971988467,97.92281760150746
493168.5535227185,0.2989260170691108,8780.550651044941,1971.671226589911,7109574.4113623835,4571326.854029221,9416610.228290351,2401032.829501332,2.785931952096641
