Ym, Pr, L, W, F1, F2, F3, F4, Displacement
269687.5,0.196796875,9140.625,1045.3125,3939062.5,4218750.0,1717187.5,3743750.0000000005,60.54474967380821
492437.50000000006,0.41117187499999996,9815.625,1529.6875,9817187.5,3718750.0,4670312.5,1343750.0,14.080749821369599
346687.5,0.11585937500000001,9409.375,1282.8125,6076562.5,3993750.0000000005,1604687.5,4018750.0000000005,28.19035493215543
224312.5,0.107109375,8815.625,1657.8125,3460937.5,2056250.0,9170312.5,3181250.0000000005,5.877502361722196
162437.5,0.15085937500000002,8771.875,1123.4375,5514062.5,3693750.0,1689062.5,4831250.0,77.76034380303433
229812.50000000003,0.43742187499999996,8915.625,1579.6875,1435937.5,4131250.0,1660937.5,2593750.0,9.25317884827155
206437.50000000003,0.253671875,8640.625,1110.9375,2673437.5,3643750.0000000005,2589062.5,3356250.0,39.10147723277089
444312.50000000006,0.308359375,8090.625,1095.3125,2420312.5,1018750.0,7342187.5,1031250.0,9.112296461161698
301312.5,0.312734375,8434.375,1304.6875,4051562.5000000005,1381250.0,6160937.5,4706250.0,11.415568902288664
323312.50000000006,0.333515625,8621.875,1707.8125,8664062.5,2368750.0,7651562.500000001,4793750.0,8.390364205331018
298562.5,0.29523437500000005,9221.875,1801.5625,9564062.5,1768750.0,1351562.5,4968750.0,10.323150885926253
250437.50000000003,0.276640625,8484.375,1895.3125,6104687.5,3793750.0,6245312.5,1093750.0,5.0068510134115245
279312.5,0.141015625,8696.875,1776.5625,2701562.5,2581250.0,5879687.5,4993750.0,3.53007182996292
235312.5,0.145390625,8071.875,1335.9375,5345312.5,1443750.0,1126562.5,4556250.0,17.30217380746708
209187.50000000003,0.213203125,9490.625,1310.9375,1801562.5,2981250.0,5260937.500000001,4406250.0,18.065934508341826
497937.5,0.122421875,9871.875,1320.3125,8551562.5,4518750.0,3545312.5,2168750.0,24.445309756321354
187187.5,0.161796875,9071.875,1920.3125,7004687.5,3006250.0,7398437.5,3018750.0,8.788982344583474
403062.50000000006,0.43851562499999996,9365.625,1445.3125,6892187.500000001,1756250.0,9451562.5,3968750.0,12.360563024452567
313687.5,0.206640625,9371.875,1042.1875,1604687.5,2993750.0,7173437.500000001,4306250.0,22.47105956479509
361812.50000000006,0.448359375,8065.625,1760.9375,8635937.5,4106250.0,3432812.5,4143750.0000000005,5.836097377648868
387937.5,0.40679687499999995,9846.875,1295.3125,8945312.5,3781250.0,9339062.5,3468750.0,31.25555989560897
447062.50000000006,0.157421875,8303.125,1807.8125,5795312.5,2793750.0,2954687.5,2231250.0,3.1884801242254905
431937.5,0.281015625,9134.375,1317.1875,1773437.5,1881250.0,8860937.5,3281250.0,4.276356834893575
455312.5,0.306171875,9271.875,1979.6875,8889062.5,1731250.0,4417187.5,3081250.0,4.220668145769814
88187.5,0.340078125,9534.375,1354.6875,3685937.5,3743750.0000000005,8270312.5,3893750.0000000005,49.80389136613724
389312.50000000006,0.14429687500000002,8440.625,1220.3125,7792187.500000001,1868750.0,7285937.5,4056250.0000000005,22.167025002963296
247687.50000000003,0.288671875,9546.875,1623.4375,1351562.5,1481250.0,8382812.5,2256250.0,3.326036193158457
277937.5,0.255859375,9278.125,1382.8125,9085937.5,2756250.0,7426562.5,4256250.0,29.19023920057011
228437.5,0.203359375,8946.875,1126.5625,8129687.5,2243750.0,7117187.5,2981250.0,63.92696539470804
169312.5,0.11804687500000001,8178.125,1523.4375,6498437.5,4956250.0,3179687.5,1806250.0,19.560791189376772
173437.5,0.27226562499999996,8571.875,1939.0625,8410937.5,3393750.0000000005,8242187.5,3956250.0000000005,9.248907021837768
93687.5,0.216484375,8884.375,1323.4375,8832812.5,4431250.0,9395312.5,1531250.0,88.24869084904319
89562.5,0.149765625,8265.625,1510.9375,9142187.5,1518750.0,4445312.5,1718750.0,45.5413180593722
133562.5,0.282109375,8821.875,1585.9375,3123437.5,3881250.0,9929687.5,4581250.0,12.284117821325227
342562.5,0.391484375,9965.625,1270.3125,1914062.5,2218750.0,1914062.5,3706250.0000000005,15.347459770390799
449812.5,0.177109375,8809.375,1010.9375,8720312.5,4993750.0,8776562.5,1443750.0,52.704854829850355
499312.50000000006,0.300703125,9178.125,1754.6875,6189062.500000001,2418750.0,1970312.5,1981250.0,4.4462970966115165
405812.50000000006,0.19132812500000002,9434.375,1214.0625,4220312.5,3018750.0,8945312.5,4181250.0000000005,16.964853055741447
477312.5,0.106015625,8428.125,1307.8125,1576562.5,2818750.0,4839062.5,2156250.0,4.225806970940462
496562.5,0.24492187499999998,9084.375,1370.3125,9451562.5,3456250.0000000005,5626562.500000001,3518750.0000000005,16.974191083138543
327437.50000000006,0.235078125,8690.625,1448.4375,6610937.500000001,1331250.0,9760937.5,2481250.0,12.567185222125119
249062.5,0.398046875,9265.625,1026.5625,9704687.5,3156250.0,9957812.5,2056250.0,107.29558927855516
239437.5,0.204453125,8971.875,1648.4375,9901562.5,4168750.0,3123437.5,2718750.0,18.03906745142054
334312.50000000006,0.277734375,9934.375,1629.6875,6132812.5,1581250.0,8298437.500000001,2068750.0,10.456181464879997
78562.5,0.335703125,9778.125,1329.6875,2279687.5,4156250.0,4557812.5,4268750.0,71.12410443831332
145937.5,0.170546875,8553.125,1192.1875,7145312.5,4693750.0,4304687.5,3031250.0,71.45722396574051
452562.5,0.243828125,9609.375,1767.1875,9873437.5,1656250.0,2870312.5,1843750.0,8.205903124093046
308187.5,0.349921875,9746.875,1267.1875,2842187.5,1568750.0,8495312.5,2868750.0,13.395453279964064
381062.5,0.182578125,9765.625,1670.3125,2729687.5,4043750.0,5823437.5,2856250.0,5.1993974433278325
290312.5,0.27554687499999997,8246.875,1973.4375,2785937.5,4931250.0,4979687.5,4718750.0,3.04859097136382
489687.5,0.130078125,8353.125,1276.5625,1154687.5,4206250.0,3742187.5,2893750.0,7.448115069257456
463562.5,0.387109375,8728.125,1539.0625,3067187.5,3431250.0000000005,9226562.5,2306250.0,3.290634460420209
202312.50000000003,0.40132812500000004,9421.875,1254.6875,6442187.5,4068750.0,8326562.5,3768750.0000000005,44.23344514145942
253187.5,0.156328125,8859.375,1420.3125,5907812.500000001,2018750.0,1773437.5,2643750.0,17.55742074840436
261437.50000000003,0.286484375,9034.375,1848.4375,8495312.5,1818750.0,2476562.5,3256250.0,8.755933537830218
328812.5,0.201171875,9678.125,1823.4375,5570312.5,1531250.0,2364062.5,1918750.0,5.917551993423378
92312.5,0.155234375,9240.625,1135.9375,7229687.500000001,2093750.0,5148437.5,1793750.0,150.74725219771005
95062.5,0.42976562500000004,8740.625,1660.9375,8017187.500000001,2106250.0,9057812.5,4031250.0,29.567487936851197
130812.5,0.209921875,8528.125,1260.9375,4839062.5,1281250.0,6329687.500000001,4543750.0,37.24976932050989
414062.5,0.197890625,8478.125,1948.4375,8523437.5,2681250.0,5007812.5,2418750.0,3.740352043042205
251812.5,0.309453125,9571.875,1704.6875,5598437.5,3568750.0,2814062.5,3668750.0,11.45527127553512
137687.5,0.328046875,8046.875,1426.5625,5851562.5,1306250.0,1267187.5,3206250.0,22.719395084669397
423687.50000000006,0.388203125,9915.625,1482.8125,1126562.5,1068750.0,3292187.5,4681250.0,3.80207760770603
275187.5,0.154140625,8940.625,1201.5625,9114062.5,4793750.0,2842187.5,3368750.0000000005,52.51459914066658
407187.5,0.112578125,9728.125,1020.3125,1239062.5,1906250.0,5935937.5,1331250.0,10.57763926732709
236687.50000000003,0.184765625,8709.375,1120.3125,2251562.5,2968750.0,2701562.5,1543750.0,24.278213713263586
471812.50000000006,0.35757812499999997,9196.875,1732.8125,4107812.5,1981250.0,5176562.5,2406250.0,3.1387432237895787
104687.5,0.242734375,8578.125,1210.9375,9507812.5,2231250.0,8917187.5,1481250.0,107.21203394581272
210562.5,0.43304687500000005,9459.375,1457.8125,9339062.5,1418750.0,9114062.5,3343750.0,31.973458523339325
99187.5,0.367421875,9428.125,1289.0625,9592187.5,1093750.0,4164062.5,4743750.0,116.01485355871462
110187.5,0.440703125,9634.375,1976.5625,4782812.5,4568750.0,2054687.5,1906250.0,13.915465154514239
101937.5,0.135546875,9021.875,1389.0625,6554687.5,1243750.0,4473437.5,1731250.0,51.70025378193902
470437.5,0.279921875,8446.875,1082.8125,7623437.5,4681250.0,4332812.5,1393750.0,31.191428912340644
485562.50000000006,0.16617187500000002,8565.625,1695.3125,7651562.500000001,3606250.0,4276562.5,4656250.0,5.581127912008467
82687.5,0.151953125,8521.875,1651.5625,2814062.5,3281250.0,6667187.500000001,2931250.0,14.221624512287617
294437.5,0.417734375,9821.875,1951.5625,6948437.500000001,4668750.0,5401562.500000001,2006250.0,6.903189418037144
422312.5,0.370703125,9415.625,1720.3125,2139062.5,1681250.0,9620312.5,2918750.0,2.131754465399334
348062.50000000006,0.37945312499999995,8703.125,1489.0625,8073437.500000001,1368750.0,5654687.5,2368750.0,12.258612740440249
225687.5,0.133359375,9009.375,1029.6875,1267187.5,1168750.0,7820312.5,4456250.0,15.08491046403657
257312.50000000003,0.38054687500000006,8371.875,1735.9375,4445312.5,1743750.0,3798437.5,4131250.0,4.977463607843759
119812.5,0.316015625,8965.625,1589.0625,7342187.5,4018750.0000000005,1464062.5,2706250.0,33.06437796133476
364562.50000000006,0.287578125,9040.625,1160.9375,7539062.5,2506250.0,4642187.5,2943750.0,34.513079160116966
365937.5,0.176015625,8671.875,1685.9375,3967187.5,1193750.0,4867187.5,3056250.0000000005,3.69361878306587
475937.5,0.174921875,8653.125,1682.8125,3882812.5,3818750.0,7454687.500000001,4443750.0,3.348372219736181
196812.5,0.127890625,8921.875,1492.1875,9310937.5,4718750.0,6948437.500000001,2143750.0,29.125200082021756
354937.50000000006,0.43414062499999995,8153.125,1604.6875,1492187.5,4618750.0,3601562.5,2343750.0,4.0582551259501916
473187.5,0.22195312500000003,8903.125,1039.0625,6160937.5,3268750.0,2898437.5,4118750.0000000005,36.95068004891927
293062.5,0.22304687499999998,8890.625,1573.4375,3292187.5,3481250.0,2279687.5,2331250.0,7.759502199529297
349437.5,0.128984375,8134.375,1592.1875,4276562.5,3668750.0,7060937.5,2443750.0,4.698188670306887
107437.5,0.260234375,9884.375,1376.5625,6385937.500000001,1618750.0,1520312.5,2968750.0,68.19733967717215
356312.5,0.20773437500000003,8321.875,1017.1875,8467187.5,1718750.0,3967187.5,1743750.0,51.60266881569692
198187.5,0.258046875,9453.125,1432.8125,2757812.5,2318750.0,8129687.5,4043750.0,11.887867724571132
466312.5,0.38492187499999997,9565.625,1198.4375,4923437.5,4806250.0,4220312.5,4081250.0000000005,24.12246649516587
433312.50000000006,0.189140625,9390.625,1501.5625,3320312.5,3506250.0,6976562.5,3493750.0000000005,6.144881585994966
134937.5,0.331328125,8190.625,1435.9375,3854687.5000000005,4781250.0,6723437.5,1893750.0,18.66430168473763
172062.5,0.37726562500000005,9115.625,1842.1875,4867187.5,3893750.0000000005,5767187.500000001,3456250.0000000005,8.890003986692019
243562.50000000003,0.217578125,8865.625,1073.4375,6470312.500000001,1643750.0,2448437.5,1231250.0,56.84862167875664
111562.5,0.31929687500000004,8278.125,1898.4375,3517187.5,2781250.0,6132812.5,2118750.0,6.109129476226543
185812.5,0.10382812500000001,9553.125,1479.6875,1042187.5,2456250.0,5457812.5,2831250.0,7.290422617079273
404437.5,0.360859375,8471.875,1779.6875,4698437.5,2068750.0,8635937.5,3931250.0000000005,2.9021569592089604
199562.50000000003,0.113671875,9509.375,1614.0625,5204687.5,1131250.0,9985937.5,4906250.0,13.86462845927362
460812.50000000006,0.40023437500000003,9940.625,1635.9375,6976562.5,1218750.0,8832812.5,4918750.0,8.327104083306152
295812.5,0.261328125,8878.125,1923.4375,2645312.5,1943750.0,6892187.500000001,3843750.0,2.0369933695356006
382437.50000000006,0.343359375,8634.375,1626.5625,2982812.5,3468750.0,9789062.5,4806250.0,3.3903488405839597
339812.5,0.419921875,9978.125,1048.4375,8298437.500000001,1293750.0,9479687.5,1131250.0,78.81232788661238
304062.5,0.228515625,9359.375,1535.9375,3742187.5,4556250.0,8157812.500000001,2681250.0,8.922474763220125
264187.5,0.250390625,9584.375,1517.1875,9620312.5,3093750.0,1632812.5,3306250.0000000005,26.44958203577705
112937.5,0.37398437500000004,9053.125,1998.4375,2335937.5,4493750.0,7848437.5,3068750.0,6.08150323614976
330187.50000000006,0.231796875,9834.375,1932.8125,5064062.5,1431250.0,9901562.5,2506250.0,4.496659147184274
280687.5,0.392578125,9346.875,1495.3125,2954687.5,4256250.0,3095312.5,3556250.0000000005,12.37067794787335
192687.50000000003,0.158515625,9578.125,1257.8125,7257812.5,4881250.0,4810937.5,3781250.0,63.072165330012254
140437.5,0.200078125,8646.875,1639.0625,4192187.5000000005,1668750.0,9423437.5,1081250.0,11.734500135076056
143187.5,0.303984375,8221.875,1532.8125,5148437.5,3381250.0,3067187.5,4893750.0,18.789373571825113
286187.5,0.225234375,9896.875,1692.1875,8214062.500000001,4006250.0,4248437.5,1606250.0,14.828340611275424
419562.50000000006,0.268984375,8546.875,1032.8125,1323437.5,1043750.0,3657812.5,1406250.0,7.018961911785246
151437.5,0.31820312500000003,9603.125,1820.3125,1970312.5,2743750.0,7679687.5,4356250.0,5.541830299356793
244937.5,0.368515625,9003.125,1195.3125,7932812.500000001,1268750.0,9001562.5,2381250.0,45.679925515162566
255937.5,0.390390625,8990.625,1392.1875,8382812.5,4443750.0,6835937.5,2781250.0,26.61273009716403
456687.5,0.40789062500000006,8328.125,1001.5625,1717187.5,1318750.0,6526562.500000001,3043750.0,2.3177766760093603
85437.5,0.102734375,9653.125,1926.5625,2110937.5,4531250.0,4079687.5,1218750.0,13.031424252122253
114312.5,0.116953125,9340.625,1085.9375,5457812.5,2656250.0,9648437.5,3943750.0,113.79496086953938
214687.5,0.278828125,9478.125,1235.9375,3235937.5,4381250.0,3770312.5000000005,2618750.0,34.631985905409756
438812.5,0.142109375,8365.625,1273.4375,3264062.5,3306250.0000000005,4585937.5,4431250.0,9.543493772958623
67562.5,0.123515625,8315.625,1373.4375,4754687.5,1031250.0,7201562.5,3856250.0,46.843645647197434
86812.5,0.21101562500000004,8796.875,1935.9375,7595312.500000001,3043750.0,5232812.5,3168750.0,18.581709668921746
174812.5,0.214296875,8309.375,1789.0625,1464062.5,4831250.0,3573437.5,3593750.0,6.860810383803068
132187.5,0.247109375,8209.375,1179.6875,5092187.5,2268750.0,8467187.5,4843750.0,45.18840393949868
451187.50000000006,0.418828125,9684.375,1632.8125,2504687.5,4893750.0,6442187.5,4156250.0,5.39059346281242
161062.5,0.147578125,9096.875,1054.6875,2307812.5,4281250.0,5739062.5,2356250.0,57.998534683127986
271062.5,0.109296875,8515.625,1526.5625,5317187.5,4368750.0,6864062.5,1181250.0,10.017214548555902
320562.5,0.445078125,8171.875,1035.9375,9732812.5,1256250.0,5373437.5,4393750.0,53.68889690467202
