Ym, Pr, L, W, F1, F2, F3, F4, Displacement
420752.4582117032,0.4303618678594312,9321.308373966858,1900.1576865978197,5998731.958600074,1194095.8943566992,1466210.110120637,3412927.194279535,3.7491468318080043
94865.43412595092,0.4148124356658488,9667.057471025153,1488.2813692554207,9466782.782846723,4158365.222403616,8016460.203720632,3264552.829797269,73.57968920082499
258411.98891694212,0.42373197346420854,9634.524238918373,1970.7170244893882,8206238.686028309,3093579.676813069,2650975.978086094,1723475.9295640201,7.9554633904129055
306091.2660509058,0.29114606032494317,8126.990817529254,1178.9132050451121,7680011.961264049,2597442.687834384,4105317.4919992844,3770611.2743695253,29.239365624924215
372231.0594676077,0.12795744010716542,8152.466294297718,1956.2485658628023,8455524.181332152,2405941.08198845,1329707.4196898788,4840237.5717430115,3.922715164793386
203950.6494371088,0.11558093292611119,9398.204634787753,1632.6897947194393,3839149.5536107835,1767204.133463415,6026615.363236536,1290452.1865864543,9.069928760756614
136097.51592841235,0.2159615955614936,8785.329688609676,1496.5844106361953,2659590.2460693247,1436590.4329466405,6797472.803047473,1863390.4368164542,10.943292959822468
139042.08598067024,0.26268681167712893,9147.41484447048,1440.5779153848298,6941285.915110367,1099023.785797497,3866067.1769598634,4105115.746543118,36.61183888141376
148925.5241214699,0.20712162867125583,9720.637944936629,1814.7989022579252,1513324.6361505329,1928200.747139764,8651926.203205617,1646846.2761941636,3.9805756646622106
487024.8715125461,0.3228210325277821,8249.189663232348,1268.817412983841,8610877.016694613,4364884.057246249,4758038.024930452,2604139.116061664,16.4327235454504
302874.36045882833,0.23460207189578863,9885.461955627336,1659.134834189659,1148975.3796738395,3256336.6564481547,6174589.19541835,3703279.6183202625,4.538412672556893
476327.70841849275,0.32824351037254973,8844.103540566657,1342.4508216156976,9683102.294443656,1732073.0926178922,6512978.411328266,2690197.6882551545,17.163245161933798
119997.0246969983,0.28711725132019805,8600.514728080621,1247.0319487124987,1608797.7903813096,1313331.8732038501,5038443.211195331,2659780.3878305643,14.773147227551073
74410.98884314326,0.43593684956478107,8849.259915913357,1452.3199005289132,1847897.508609115,2182580.6658094544,2738774.513629362,1220576.1237992558,20.18497673361057
180783.07690823037,0.2824438676839589,8376.422495972296,1161.6798187808074,4338243.222316949,3884866.600417868,1808880.7544832192,3374827.1256951937,44.3378917549865
61893.825697270455,0.4430096961123068,9552.709271945116,1368.9286874627862,9357085.503561616,2374876.5546834003,3560788.8652421325,4938860.411985128,149.44029731076554
235347.34191673802,0.2524842409067677,9517.348264197273,1886.1101940807432,5514994.383778429,4594336.973689416,2068632.4589290456,3840799.6177072865,9.152688374559686
113903.89138787508,0.4010639292454513,9349.820511828748,1780.775422370461,2375455.3101501632,4720720.098158034,5375808.744430138,2016454.555047311,12.045028741933331
193697.89190931807,0.2781197548741908,8753.256649295494,1411.4031689970582,9070135.548330469,4501592.830310585,5290161.868816422,4973496.233564632,35.44398195994491
496202.1631591874,0.3993755965809348,8695.387467851006,1280.6012772729111,6347930.948869979,4951751.784393425,2944023.5677687456,3318393.9947284064,15.534346865388322
68596.54891621787,0.16605630818177303,8533.54618902802,1014.1539306681902,5218806.919514132,1263786.4265920578,3495196.8526158812,3466271.0767279137,185.5863731667818
109117.0816883799,0.17388543235256576,9758.383852676148,1142.4694798875335,7999355.650395138,3771145.35800429,7795226.933578163,3277213.5095516676,166.5923173812346
314093.35200009606,0.29494099204889035,9170.80641269689,1261.8170706392532,4615513.543753602,1607410.049153279,9284546.77597896,4160796.2207570034,17.94065597439514
254986.2591503441,0.34755935540497573,9193.002614500336,1757.8706079025865,6615488.224303423,3664173.4857052523,6462627.599735465,1591382.2962932698,8.879391231525954
275345.0806369134,0.18772463165942066,8920.132323676768,1617.1165872010808,6163086.742309238,4625278.106847543,9516898.850244625,4064874.662384079,10.444615495656123
334813.05178814026,0.15241582835268647,9608.309094243756,1799.1061154764022,5880254.383730169,3336139.2858585287,7277211.385831634,3075924.484762906,6.452693706832829
382785.2717621668,0.21253851169242488,8045.537190475064,1560.8642288244862,1771002.4208833915,3925870.6886613634,3036161.5117954696,3874401.908583922,4.405549449575615
238023.35900955353,0.16904458569286246,8068.302191498754,1076.4928193983305,1301357.3741238029,1695171.1310029926,2128304.0856090765,4513908.782014281,19.42266724764907
471035.598988895,0.11269100070776712,9257.073502959192,1313.735644185433,7270982.398244736,1393404.934447198,8533633.596284054,2790305.940003204,16.81820982571272
242672.76258850825,0.16100532666239184,8529.456721239929,1544.7580222023644,3653583.9923486006,4422838.010787105,2834680.7879571533,3604416.8467797446,11.140206933087015
392437.2801355401,0.1392541843702883,8462.643517897795,1024.4791389378452,7490644.10246383,4521491.858514046,9963336.834210286,2374358.805627552,43.48666607683325
413940.6331708133,0.3549020680512903,9011.262770161891,1918.871470613874,1274098.4064661071,1936522.4483279018,7341911.73556573,1791712.8096893972,0.7120504395420313
406386.10275567713,0.37499897049279984,8888.403075126802,1100.3373549987673,4840923.295462737,3302459.0863729306,9436612.681959532,1136952.8944027878,22.222213951598615
216248.54441460702,0.2274543361173862,9950.154029923331,1226.9366000852922,4214868.949945544,2446444.6482720543,8444249.90377701,2946908.8789185206,34.37185057529054
482509.2326858571,0.190658018252267,9200.07119134708,1205.5346191546555,5650459.523300365,3378122.8629032024,3983940.329211374,3575278.8378483797,20.09817729624754
375870.4781232491,0.3524618138265939,8579.203524331218,1002.0133831587935,9557729.008981314,1515070.6021392131,5513500.035972306,3204967.408597435,62.42584281493443
341329.32180472394,0.36216493424258944,8294.34008788568,1930.8976977019984,7397983.46481283,2128930.9762516054,4986073.297445679,2439206.3049555467,3.7178295472575122
436653.3457731316,0.36643687214626797,9993.810165919103,1174.1055478545582,2191230.281514365,1622394.182524817,3650725.675967125,1684310.7635862604,11.12734132367656
294237.8045996396,0.13798047651674386,8178.6967064523205,1502.9891564995091,3373605.4504549936,3499192.4330082247,8202011.982016484,3902249.360502686,5.851207480358221
145827.0858001738,0.38981621262594124,8348.364769091675,1332.4296511628158,7737189.0918671,1025904.6348985891,7536092.434274297,2471875.4542716453,38.435605497475905
433870.89122921694,0.3344412275326024,8217.9286154107,1048.5390800097484,4761939.17879965,1818289.7774333782,1712735.9816147871,4652008.738948544,23.186873832140463
230978.38767006435,0.11050133804036191,9118.544755186947,1832.3801867629006,9880973.623844478,2981572.008119624,1023827.7959981663,2285454.2144983606,12.728049535749774
167964.14554103493,0.26834451804660725,9435.871436584574,1088.5569760004955,2462090.613769166,2060817.9957151273,1106939.6100789325,3495263.982440146,54.53795574419341
426287.4623164252,0.4071617313774092,8278.157303840817,1720.7493505748537,9971930.576870766,4042893.0478481944,5190065.058983456,2857060.6235987605,6.388111841115494
459518.46305264486,0.38349130092248496,8810.507937495433,1733.5086454751836,1055270.9364362713,2237245.423023547,7690515.257687884,1349100.112041905,0.7324315675918126
396185.3257265172,0.14313395070847343,8409.80927654877,1752.7744525715284,8811270.268936453,2902556.438613428,9123199.816083824,3623626.0309445555,5.889018605366602
353667.15336502384,0.15002723617699398,8005.978633881134,1939.8048214239116,2230904.926633532,2251048.054747491,2583223.1045095213,1042802.8639680902,1.2229027309847664
219994.47751241337,0.23030012978250428,8332.654639797329,1696.34681978329,7012565.327603321,4421954.359327227,6945420.571960988,4481578.872057637,10.381594233194631
201559.52045395676,0.3721176407597212,9694.395233338615,1701.239496447135,4517077.583890431,3606982.811131629,2490436.833084026,4637565.4749275725,13.684134383178938
351238.9499088419,0.22060458415074996,8723.587802946895,1768.7817180868833,8110741.631841255,2754034.841810148,4484747.559302743,4581424.025507892,6.905409280477154
123858.58235969052,0.24311320280104154,8961.051704610636,1348.7404460075795,2794676.397045455,3957417.0923977215,8359928.7785414355,4445336.814456426,26.66814403332268
331517.62967526115,0.10705569089877151,8634.542964782124,1803.8585746629483,5308960.421071179,2311395.343045337,9032947.266803926,1449940.9379310177,4.084687451877806
296241.1145607302,0.2746611580488436,9048.677707131825,1575.3485698052639,3737092.0001275325,4293367.278898686,4235707.037272163,1936317.088797316,8.442926791930628
155393.72597365244,0.20083698887244425,8756.649326076275,1396.0215792791846,2532336.593596231,3834464.6664660387,9638776.115647625,4004745.52256078,14.279927968788252
166481.65459922713,0.3948600747435358,9809.034522551607,1877.2606598388459,4401517.754156511,4748969.933577076,6856129.80809442,3108585.6727980687,10.198331596977027
322338.3456747574,0.38715277210979004,9839.181755427682,1400.2968983260348,8095021.543864278,3208007.316848255,3791380.0323944893,1516486.2053982685,25.50960129944801
287634.86600911425,0.1257161406216433,8567.672847324564,1360.5045787072627,4924075.137661951,2551209.563635415,7841307.89294166,1548655.8982879063,12.852872092569193
364920.22821917647,0.23697901477923825,8496.891090544985,1303.8352150894166,6434023.421885351,1071122.5080697653,3374643.782586777,2041326.8819635417,15.158855851141935
428585.1146539651,0.4192079662345255,9360.751910314948,1645.31807207769,6585835.843137609,3742236.6606900175,4076788.0753545547,1238896.0658259774,7.379320661673404
105529.47700225594,0.4409282661911015,9286.250613437538,1682.5287516168332,7509890.587564845,4285831.32747348,8120774.284064558,1381909.403553295,28.720526534248982
491675.7953947639,0.4165090308855829,9068.527393287162,1059.2333550061965,6891737.643870711,3043080.5680227866,4871196.223957812,4696121.458823862,34.345712813310485
131915.5908401523,0.10124453769691966,9792.385924872471,1464.8293304152057,4056285.7181805605,2858566.738744512,7993938.957910857,1122537.3788045335,25.695699657111888
410973.92924191494,0.4486574298188917,8980.31308573743,1377.94420008178,6046547.703182416,2691583.2790481457,2395886.7709059278,4203099.845784061,12.87289999301245
468411.8858948613,0.3160988775717717,9594.10274702696,1197.0967214876207,6712448.088416571,4783450.647293569,3149407.9243574063,3004489.985667225,29.842354291793065
455110.03215196583,0.2653672031375388,9931.813652946654,1523.5965850453165,9165642.406831961,4132315.935933094,5493206.03889487,1834619.8785336993,15.52336104481887
160229.18262909533,0.37754581160378764,9560.362238407575,1042.2537099723518,3203230.011466042,1140611.4866119511,9878209.54243962,2599916.025186241,64.568886762821
82735.00548258671,0.24813554148561637,8900.650677080035,1295.2130059304793,4124173.7845270364,3537013.0132107497,7065438.203967689,3713099.0408534696,57.67197817751789
348115.88962236384,0.3570051649975262,8940.543049411699,1988.5627842029464,8781079.455018234,4007772.3755219514,6629368.434325707,2295359.3997017895,4.915525277716411
99861.25267585466,0.34189256827266634,8104.020980981886,1949.1463646426234,2091952.8641764063,1541516.652856851,7429929.283205064,4266353.392453743,3.4471949884968796
462232.61975733633,0.2464709413077605,9097.84611631218,1123.4839678480027,5740295.770925658,3073964.8908006456,6209268.205219285,4811714.257357905,25.763115454005163
399665.56042713847,0.2858866370039021,9968.971667575217,1096.890739185698,6285962.026323738,4860899.733045468,8844401.29338332,4388054.773579423,48.00480187260541
379987.734160826,0.19346354452219594,8471.662258584267,1220.3959866738912,5014823.379760761,3177368.1803968204,7176834.455146037,4320259.320015544,15.939744734518177
174993.16678739473,0.12136606105858189,9419.27908622487,1864.8846116884208,7823533.288168669,2665931.164593206,4593214.555742212,2120762.2205599574,13.190086916317115
270854.83530611347,0.15811420096178289,9241.072343242107,1844.1232868860443,2941974.2153431894,4207442.87300388,1961078.5235838182,2900218.68204754,5.742688166172703
87714.02665086609,0.31803834184614516,8677.821456691729,1673.5872116112416,9218755.313734703,2797829.1678531826,5807150.304636557,3949358.880353117,36.83346534270839
448250.0673999504,0.306897366848527,8029.776110889317,1432.2845546633466,1913666.1733319205,2487243.377486214,4682297.958999999,4777722.605698859,3.5567550351857293
445865.406799196,0.21860771945358387,9496.242297512199,1578.7537857070224,9796629.418580256,2078380.3140280743,8702722.299086899,2978789.9651229633,12.384273998759715
60000.0,0.44999999999999996,10000.0,2000.0,10000000.0,5000000.0,10000000.0,5000000.0,43.62291384477199
60000.0,0.44999999999999996,8000.0,1000.0,10000000.0,5000000.0,10000000.0,5000000.0,349.76965212295073
60000.0,0.44999999999999996,8000.0,2000.0,10000000.0,5000000.0,10000000.0,1000000.0,21.718336716408558
500000.0,0.1,8000.0,2000.0,1000000.0,5000000.0,8118490.16149043,5000000.0,1.12623801725257
500000.0,0.1,8000.0,1000.0,1000000.0,5000000.0,10000000.0,1000000.0,7.974049983753551
500000.0,0.1,10000.0,2000.0,10000000.0,1000000.0,10000000.0,1000000.0,5.350491372756432
60000.0,0.1,10000.0,2000.0,1000000.0,5000000.0,1000000.0,1000000.0,22.32388428939059
60000.0,0.2265536872583598,10000.0,1000.0,1000000.0,5000000.0,1000000.0,1000000.0,343.3369500849275
500000.0,0.44999999999999996,10000.0,2000.0,10000000.0,5000000.0,10000000.0,5000000.0,5.234430868469752
60000.0,0.1,10000.0,2000.0,10000000.0,1000000.0,1000000.0000000001,1000000.0,43.50072168069169
500000.0,0.44999999999999996,8000.0,2000.0,10000000.0,1000000.0,10000000.0,5000000.0,2.6168239557887727
500000.0,0.1,10000.0,1000.0,1000000.0,1000000.0,10000000.0,1000000.0,20.870777989955236
219880.09214202187,0.44999999999999996,10000.0,1000.0,10000000.0,5000000.0,4312211.11543843,1000000.0,190.29416882568947
500000.0,0.20468020932254144,10000.0,2000.0,1000000.0,1000000.0,6313994.849903696,5000000.0,0.6453214152389567
331088.1874774589,0.1,10000.0,1000.0,1000000.0,1000000.0,1120108.918763561,1000000.0,16.895319490095474
500000.0,0.44999999999999996,8000.0,1105.1192809021134,1000000.0,1000000.0,7996185.311138911,1000000.0,4.76977754864197
500000.0,0.1,10000.0,1714.7820954344747,1000000.0,5000000.0,5984963.5780965565,5000000.0,4.578745770666679
292291.33614951186,0.44999999999999996,8000.0,1000.0,1000000.0,5000000.0,10000000.0,5000000.0,22.808341912293848
141477.09268628713,0.44999999999999996,8000.0,2000.0,10000000.0,1000000.0,3568852.8876885776,5000000.0,9.325895750039244
500000.0,0.1,8000.0,1816.3259674559401,10000000.0,5000000.0,1000000.0,1000000.0,4.447380834671233
60000.0,0.1,8000.0,1000.0,1000000.0,5000000.0,10000000.0,1000000.0,66.76717818250296
175190.59280708892,0.1,8000.0,1000.0,10000000.0,1000000.0,1000000.0,3329086.039320468,120.85810056826973
500000.0,0.1,10000.0,1000.0,10000000.0,1000000.0,1000000.0,1000000.0,81.10764825846944
60000.0,0.1,8000.0,1679.8738355889566,1000000.0,5000000.0,1000000.0,5000000.0,29.99881419372773
60000.0,0.4472965630164607,10000.0,1000.0,10000000.0,1000000.0,9055160.962464277,1000000.0,662.8627462683432
500000.0,0.36623255533679544,8000.0,2000.0,5350221.539202834,5000000.0,10000000.0,1000000.0,1.4866161689656143
60000.0,0.44999999999999996,8000.0,2000.0,5541632.942828954,5000000.0,1000000.0,1000000.0,16.17821881025535
422113.3125051697,0.33893499441433195,10000.0,2000.0,10000000.0,5000000.0,1000000.0,1000000.0,6.772116224549015
500000.0,0.1944472718073832,8000.0,1663.1487134029894,1000000.0,1000000.0,10000000.0,5000000.0,0.8245594787815855
421028.5196888956,0.2971709613114141,8000.0,1000.0,1000000.0,5000000.0,1000000.0,5000000.0,32.291906249035534
500000.0,0.44999999999999996,8000.0,1000.0,10000000.0,5000000.0,10000000.0,5000000.0,42.026121263285766
256327.70220929116,0.44999999999999996,8000.0,1000.0,5853550.863968368,1000000.0,10000000.0,5000000.0,46.44017661566437
328446.22109330836,0.1,10000.0,1000.0,10000000.0,5000000.0,1000000.0,1000000.0,137.57461342024553
500000.0,0.23629536316571137,10000.0,1852.0393678509763,5308266.15952639,1000000.0,10000000.0,5000000.0,3.8106603370898853
60000.0,0.19646022805169677,10000.0,1364.4935821032575,1000000.0,5000000.0,10000000.0,5000000.0,64.98326099534326
312271.5785281854,0.4063972229634978,10000.0,2000.0,1000000.0,1000000.0,1000000.0,1000000.0,1.1486990998856055
500000.0,0.21221205858449022,10000.0,1339.2461900541475,1000000.0,5000000.0,1000000.0,5000000.0,16.670656463996853
418025.2229950276,0.10725192637153483,10000.0,1147.018770820653,10000000.0,1000000.0,10000000.0,1000000.0,57.39675167038985
60000.0,0.2800198284758215,8000.0,1530.3232617299482,6764613.30074017,5000000.0,3660142.77563477,2000245.4138839068,51.542376499730786
187711.38486238703,0.20967465400187937,8000.0,1881.657365777845,1000000.0,5000000.0,1000000.0,1000000.0,4.7246041460638795
135958.49607808056,0.44999999999999996,10000.0,2000.0,10000000.0,5000000.0,1000000.0,1000000.0,20.394364941603353
301446.5402840184,0.3214025953770144,10000.0,1242.7222864933199,1000000.0,5000000.0,1000000.0,1000000.0,28.453886864590224
334123.4793416908,0.1,8000.0,1408.2275795101152,10000000.0,5000000.0,10000000.0,1000000.0,16.225185836387205
136030.18668919354,0.2821419152006682,8000.0,1000.0,1000000.0,5000000.0,1000000.0,1080445.1253954633,77.87882861394102
60000.0,0.21912286101413633,10000.0,1763.8461942051,10000000.0,5000000.0,1000000.0,5000000.0,84.7112221010298
170482.94815128087,0.355765696883129,10000.0,2000.0,1000000.0,5000000.0,1000000.0,5000000.0,9.98818654198048
421540.12546831695,0.3761494376494521,10000.0,1558.7176011456747,1000000.0,1000000.0,10000000.0,5000000.0,2.2970731370198227
500000.0,0.44999999999999996,10000.0,1736.6236393961028,10000000.0,1000000.0,1000000.0,5000000.0,8.952624235267557
60000.0,0.276058301083813,10000.0,2000.0,5700812.865530688,4738017.296188984,1000000.0,5000000.0,36.62027618074992
60000.0,0.3183207912220052,8000.0,2000.0,1000000.0,5000000.0,1000000.0,1000000.0,11.552305550326306
107131.27807660654,0.1100758024917817,9088.447679687364,1000.0,10000000.0,1000000.0,1000000.0,2200587.8625595784,286.14819865225434
500000.0,0.4431244554652377,8000.0,1547.8292757824165,10000000.0,1000000.0,10000000.0,5000000.0,7.10213354744305
233979.64672662766,0.4125110160807862,10000.0,1000.0,1000000.0,5000000.0,10000000.0,5000000.0,56.02299184845093
440426.5385155378,0.3626064363115996,10000.0,2000.0,1000000.0,5000000.0,10000000.0,1000000.0,1.1267812023937922
284486.1323320251,0.2717488363656002,8000.0,1000.0,10000000.0,5000000.0,10000000.0,1000000.0,73.37822402190176
253006.66294804084,0.1,8000.0,2000.0,10000000.0,5000000.0,10000000.0,1000000.0,5.447051965247257
92527.52385885891,0.18363900467548294,9008.412373427707,2000.0,8105069.329555899,3779129.2638466004,1000000.0,5000000.0,20.183143548330126
477094.43071821745,0.24586001266891785,8000.0,1766.7154519006838,4973984.394184845,1000000.0,1000000.0,5000000.0,2.5866786384862346
257962.46311590873,0.15687024351478618,9308.870317139348,1000.0,5657626.756276452,5000000.0,1000000.0,1000000.0,95.55394823407352
106370.90998912082,0.44999999999999996,8000.0,1859.8900399153904,10000000.0,5000000.0,1000000.0,1000000.0,17.935512278025403
116582.60787557754,0.21462440371702096,10000.0,1000.0,1000000.0,5000000.0,8727817.973507969,5000000.0,130.2372148322053
60000.0,0.3736348848580916,8000.0,1283.371407355494,10000000.0,1000000.0,10000000.0,5000000.0,123.73766779643134
456797.73318930843,0.31170162573088744,8603.230709418282,2000.0,10000000.0,5000000.0,10000000.0,1000000.0,3.6626767986478144
500000.0,0.38923795692050145,10000.0,1239.9067958560074,10000000.0,1000000.0,10000000.0,5000000.0,33.76540293852422
442670.537088658,0.226555187029443,8000.0,2000.0,1000000.0,5000000.0,1000000.0,1000000.0,1.5845216290846267
336931.9432114942,0.2413983467624724,8000.0,1185.2160258594236,1000000.0,1000000.0,10000000.0,1000000.0,7.992192417528497
250929.26244747845,0.1239357724096668,9106.280634240493,1124.423660433524,10000000.0,1000000.0,10000000.0,2650304.6607483695,77.3396415583425
443525.9250049917,0.39672446552756724,8000.0,1000.0,10000000.0,5000000.0,10000000.0,1000000.0,46.280768687299265
427492.15772600914,0.3262805722187222,10000.0,1000.0,1000000.0,5000000.0,1000000.0,4410036.000871555,59.542624373976835
262220.4141862,0.11731532718919316,8000.0,2000.0,1000000.0,1000000.0,10000000.0,5000000.0,0.7900433293500047
500000.0,0.2604585720607864,10000.0,1538.3342551057444,4801355.569774402,1000000.0,1000000.0,3316663.191901963,7.51123462951997
60000.0,0.3238549065427118,8000.0,1833.8301885505432,10000000.0,1000000.0,10000000.0,2505173.0270402683,31.690243175155658
243790.2084865337,0.44999999999999996,10000.0,2000.0,1000000.0,5000000.0,10000000.0,1000000.0,2.0037149165559955
106336.8381597558,0.44999999999999996,10000.0,1832.8828606326238,10000000.0,1000000.0,10000000.0,5000000.0,33.079785127959944
60000.0,0.12230933485272877,10000.0,1150.5796041600356,1000000.0,1000000.0,1000000.0,1531186.7022912097,60.16813551980815
60000.0,0.3439851562951285,8000.0,1241.6639555588472,1000000.0,5000000.0,1000000.0,5000000.0,93.65291170177254
264118.5327586536,0.34065475212679036,8000.0,1553.3422128441282,10000000.0,1000000.0,1000000.0,5000000.0,14.024712730052618
60000.0,0.26176917494418145,8897.645351421681,2000.0,1000000.0,1000000.0,10000000.0,5000000.0,4.657853932182074
311960.03923209186,0.40886226981835794,10000.0,2000.0,10000000.0,5000000.0,1000000.0,3434699.962732691,9.398884385250199
500000.0,0.23807899607980076,8842.896138056272,2000.0,4066257.3768141447,1000000.0,1000000.0,4127702.453909552,1.6884586295204274
421394.50736029894,0.11633726511724907,10000.0,1000.0,10000000.0,1000000.0,1000000.0,1462056.1512905888,96.40979080750876
143564.88251878912,0.11619177925499577,8000.0,1000.0,10000000.0,5000000.0,10000000.0,3099402.60829505,149.09319852407756
500000.0,0.1,8000.0,1000.0,10000000.0,1000000.0,1000000.0,1000000.0,41.756336887157616
188408.38483118318,0.3906196038903583,10000.0,2000.0,10000000.0,1000000.0,10000000.0,2823107.7947596842,13.622674435634874
220754.2212351608,0.360649628353348,8000.0,2000.0,10000000.0,1000000.0,1000000.0,5000000.0,6.265055523560825
60000.0,0.1805538475979805,10000.0,1580.9098518495175,10000000.0,1000000.0,10000000.0,4365922.191338902,110.02232864105359
221278.38104086128,0.1738934999926679,10000.0,2000.0,1000000.0,1000000.0,1000000.0,4783761.18506787,3.1811539500036776
254579.47189154362,0.1416471945227474,10000.0,1224.1571475790895,10000000.0,5000000.0,1000000.0,5000000.0,84.54237833359078
452864.2287994004,0.1438375011031211,10000.0,1831.6477222692847,10000000.0,5000000.0,1000000.0,4306932.883841086,9.595997420075726
126975.4496241817,0.4239158017968089,10000.0,1000.0,10000000.0,5000000.0,1000000.0,1991816.4079361325,352.25918702666934
